distanceX,distanceY,closeTopWall,closeBottomWall,closeLeftWall,closeRightWall,bodyUp,bodyDown,bodyLeft,bodyRight,action
7,-8,0,0,0,0,0,0,1,1,0
-16,-1,0,0,0,0,0,0,0,0,0
3,2,0,0,0,0,0,0,0,0,1
-5,4,0,0,0,0,0,0,0,1,1
8,2,0,0,0,0,0,0,0,0,1
6,9,0,0,0,0,0,0,1,0,1
-5,-15,0,0,0,0,0,0,0,0,0
7,-6,0,1,0,0,0,1,0,0,0
-2,-11,0,0,0,0,0,0,0,0,0
20,2,0,0,0,0,0,0,0,0,1
16,-3,0,0,0,0,0,0,0,0,0
-22,-10,0,0,0,0,0,0,1,1,0
4,-10,0,0,1,0,0,0,0,1,0
2,2,0,0,0,0,0,0,0,0,1
-13,10,0,0,0,0,0,0,0,0,1
-14,-4,0,0,0,0,0,0,0,0,0
-3,-14,0,1,0,0,0,0,1,0,0
8,-8,0,0,0,0,1,0,0,0,3
9,1,0,0,0,0,0,0,0,0,1
5,-4,0,0,0,0,0,0,0,0,0
4,12,0,0,0,0,0,0,0,0,1
-15,2,0,0,0,0,0,0,0,0,1
-2,2,0,0,0,0,0,0,0,0,1
19,9,0,0,0,0,0,0,0,0,1
9,-1,0,0,0,0,0,0,0,1,0
12,8,0,0,0,0,0,0,0,0,1
6,-3,0,0,0,0,0,0,0,0,0
-6,-5,0,0,0,0,0,0,0,0,0
-10,10,0,0,0,0,0,0,0,1,1
-3,1,0,0,0,1,0,0,0,0,1
-7,1,0,0,0,0,0,1,1,0,0
-5,9,0,0,0,0,1,0,0,0,1
-19,6,0,0,0,0,0,0,0,0,1
12,12,1,0,0,0,0,0,1,0,1
1,0,0,0,0,0,0,0,0,0,3
1,3,0,0,0,0,0,0,0,0,1
27,0,0,0,0,0,0,0,0,0,3
-18,-12,0,0,0,0,0,1,0,0,0
15,3,0,0,0,0,0,0,0,0,1
3,-6,0,0,0,0,0,0,0,0,0
-7,-9,0,0,0,0,0,0,0,0,0
-4,1,0,0,0,0,0,0,0,0,1
9,-13,0,0,0,0,0,0,0,0,0
12,5,0,0,0,0,0,0,0,0,1
9,-2,0,0,0,0,0,1,0,0,0
22,-14,0,0,0,0,0,0,0,0,0
14,-10,0,0,0,0,0,0,1,1,0
13,-1,1,0,0,0,0,1,0,0,3
10,-1,0,0,0,0,0,1,1,0,0
5,8,0,0,0,0,0,0,0,0,1
4,-5,0,0,0,0,0,0,0,0,0
-14,-7,0,1,0,0,0,0,0,0,0
20,12,0,0,0,0,0,0,0,0,1
4,-8,0,0,0,0,0,0,0,0,0
-2,-6,0,0,0,0,0,0,0,0,0
23,2,0,0,1,0,0,1,0,0,3
-1,4,0,0,0,0,0,0,0,0,1
9,-11,0,0,0,0,0,0,0,0,0
3,-12,0,1,0,0,0,0,0,0,0
-14,-3,0,0,0,0,0,0,1,0,0
-13,3,0,0,0,0,0,0,0,1,1
-8,9,0,0,0,0,0,1,0,0,2
9,9,0,0,0,0,0,0,1,0,1
18,4,0,0,0,0,0,1,0,0,3
-24,-6,0,0,0,0,0,0,0,0,0
5,2,0,0,0,0,0,1,0,0,3
-9,-4,0,1,0,0,0,0,0,0,0
3,-12,0,0,0,0,0,0,0,0,0
9,-2,0,0,0,0,1,0,0,0,3
0,8,0,0,0,0,0,0,0,0,1
9,-5,0,0,0,0,0,0,0,0,0
-1,3,0,0,0,0,0,0,0,0,1
10,-4,0,0,0,0,0,1,0,0,0
2,9,0,0,0,0,0,0,0,0,1
8,0,0,0,0,0,0,0,0,0,3
13,10,0,0,0,0,0,0,0,0,1
-16,1,0,0,0,0,0,0,0,0,1
8,5,0,0,0,0,0,0,0,0,1
1,18,1,0,0,0,1,0,0,0,1
18,-6,0,0,0,0,0,0,0,0,0
-2,-1,0,0,0,0,0,0,0,0,0
-17,-5,0,0,0,0,0,0,0,1,0
-21,-3,0,0,0,0,0,0,0,1,0
26,3,0,0,0,0,0,0,0,0,1
1,16,0,0,0,0,0,0,0,0,1
17,5,0,0,0,0,0,0,0,0,1
-4,-5,0,0,0,0,0,0,0,0,0
-1,-1,0,0,0,0,0,0,0,0,0
-8,8,0,0,0,0,0,0,0,0,1
17,-3,0,0,0,0,0,0,0,0,0
-1,-1,0,0,0,0,1,0,0,0,2
-6,10,1,0,0,0,0,1,0,0,2
5,8,0,0,0,0,0,0,1,0,1
17,-5,0,0,0,0,0,0,0,1,0
-5,14,0,0,0,0,0,0,0,0,1
-3,-1,0,0,0,0,0,0,0,0,0
-8,11,0,0,0,0,0,0,0,0,1
22,-4,0,0,0,0,0,0,0,0,0
10,8,0,0,0,0,0,0,0,0,1
1,9,0,0,0,0,0,0,0,0,1
-6,-12,0,0,0,0,1,0,0,0,2
0,5,0,0,0,0,0,0,1,0,1
3,5,0,0,0,0,0,0,0,1,1
-7,-11,0,1,0,0,0,0,0,1,0
11,-1,0,0,0,0,0,0,0,0,0
17,3,0,0,0,0,1,1,0,0,3
9,-14,0,0,0,0,0,0,0,0,0
7,-2,0,0,0,0,1,0,1,1,1
-1,-5,0,0,0,0,0,0,0,0,0
-6,-3,0,0,0,0,0,0,0,0,0
7,-13,0,0,0,0,0,1,0,0,0
4,13,1,0,0,0,0,1,0,0,3
-3,-9,0,1,0,1,0,0,1,0,0
-22,-2,0,0,0,0,0,0,0,0,0
4,0,0,0,0,0,0,0,0,0,3
-7,6,1,0,0,0,0,0,0,0,1
5,-5,0,0,0,0,0,1,0,0,0
-6,-2,0,0,0,0,0,0,0,1,0
14,0,0,0,0,0,0,0,0,0,3
-10,-16,0,1,0,0,0,0,1,0,0
1,5,0,0,0,0,0,0,0,0,1
-11,-8,0,0,0,0,0,0,0,0,0
-13,-7,0,0,0,0,0,1,0,1,0
-15,7,0,0,0,0,0,0,0,0,1
12,-2,0,0,0,0,1,0,0,1,1
15,-3,0,0,0,0,0,0,0,0,0
6,5,0,0,0,0,0,0,0,0,1
6,3,0,0,0,0,1,0,0,0,1
-11,-3,0,1,0,0,0,0,0,0,0
-6,-3,0,0,0,0,0,0,1,0,0
7,5,0,0,0,0,1,0,0,0,1
9,-8,0,0,0,0,0,0,0,0,0
9,-9,0,0,0,0,0,0,0,0,0
4,-2,0,0,0,0,0,0,0,0,0
-20,0,0,0,0,0,0,0,0,0,2
10,15,0,0,0,0,0,0,0,0,1
13,8,1,0,0,0,0,0,1,0,1
-10,-1,0,0,0,0,0,0,0,0,0
-17,-8,0,0,0,0,0,0,0,0,0
-19,5,0,0,0,1,0,0,1,0,1
-16,-1,0,0,0,0,0,0,0,0,0
4,2,1,0,0,0,0,0,1,0,1
-12,-10,0,0,0,0,0,0,0,0,0
13,-9,0,0,0,0,1,0,0,1,1
9,1,0,0,0,0,0,1,0,1,0
-12,-5,0,0,0,0,0,0,0,0,0
16,12,0,0,0,0,0,0,0,0,1
15,5,0,0,0,0,0,0,0,0,1
17,-16,0,1,0,0,0,0,0,0,0
-7,0,0,0,0,0,0,0,0,0,2
-8,12,1,0,0,0,0,1,0,0,2
-10,8,1,0,0,0,0,1,0,0,2
7,-1,0,0,0,0,0,0,0,0,0
7,-6,0,1,0,0,0,0,0,0,0
7,16,0,0,0,0,1,0,0,1,1
5,13,0,0,0,0,0,0,0,0,1
23,2,0,0,0,0,0,0,1,0,1
18,-8,0,0,0,0,0,0,0,0,0
19,-7,0,0,0,0,0,1,0,0,0
-8,-5,0,0,0,0,1,1,0,1,2
22,0,0,0,0,0,0,0,0,0,3
-21,14,0,0,0,0,0,0,0,1,1
17,11,0,0,0,0,0,0,0,0,1
24,3,0,0,0,0,0,0,0,0,1
-8,6,0,0,0,0,0,0,0,0,1
16,0,0,0,0,0,0,0,0,0,3
-10,-9,0,0,0,0,0,0,0,1,0
7,-3,0,0,0,0,0,0,0,0,0
2,-4,0,0,0,0,0,0,0,1,0
3,2,0,0,0,0,0,0,0,0,1
-9,-2,0,0,0,0,0,0,0,0,0
0,3,0,0,1,0,0,0,0,0,1
3,-6,0,0,0,0,1,0,0,0,3
1,3,0,0,0,0,0,0,1,0,1
9,-2,0,0,0,0,0,0,0,0,0
3,-11,0,1,0,0,0,0,0,1,0
4,14,0,0,1,0,0,0,0,0,1
-6,3,0,0,0,0,0,0,0,0,1
14,-1,0,0,0,0,0,0,0,1,0
-1,-2,0,0,0,0,0,1,0,0,0
-8,0,0,0,0,0,0,1,0,0,2
-16,-1,0,0,0,0,0,0,0,0,0
24,0,0,1,0,0,0,0,0,0,3
-6,10,0,0,0,0,0,0,0,0,1
9,8,0,0,0,0,0,0,0,1,1
-21,-5,0,0,0,0,0,0,0,0,0
5,0,0,0,0,0,0,1,0,0,3
10,-10,0,0,0,0,0,0,0,0,0
7,6,0,0,0,0,1,0,0,0,1
-8,7,1,0,0,0,1,1,1,0,3
-14,10,0,0,0,0,0,0,1,0,1
-2,12,0,0,0,0,0,0,0,0,1
15,2,0,0,0,0,1,0,0,1,1
3,1,0,0,0,0,0,0,0,0,1
3,-7,0,1,0,0,0,0,0,0,0
4,13,0,0,1,0,0,0,0,0,1
0,-10,0,1,0,1,0,0,0,0,0
-26,-13,0,1,0,1,0,0,0,0,0
-11,8,1,0,0,0,0,0,0,0,1
-1,-10,0,0,0,0,0,0,0,1,0
8,13,0,0,0,0,1,0,0,0,1
-10,0,0,0,0,0,0,0,0,0,2
10,2,0,0,0,0,0,0,0,0,1
6,5,0,0,0,0,0,0,0,0,1
25,2,1,0,0,0,0,1,0,0,3
13,4,0,0,0,0,0,1,0,0,3
6,-8,0,0,0,0,0,0,0,0,0
-19,-10,0,0,0,0,0,0,0,0,0
-2,-11,0,0,0,0,0,0,0,1,0
3,8,0,0,0,0,0,1,1,0,3
-2,17,1,0,0,0,0,0,0,0,1
10,3,0,0,0,0,0,0,0,0,1
11,-11,0,0,0,0,0,0,0,0,0
12,-2,0,0,0,0,0,0,0,0,0
16,12,0,0,1,0,0,0,0,0,1
1,-11,0,1,0,0,0,0,0,0,0
2,9,1,0,0,0,0,0,0,0,1
-16,-8,0,1,0,0,0,0,0,0,0
-19,1,0,0,0,0,1,0,0,0,1
-1,-9,0,0,0,0,0,0,0,0,0
7,-8,0,1,0,0,0,0,0,1,0
13,7,0,0,0,0,0,0,0,0,1
-3,2,1,0,0,0,0,0,0,0,1
-11,2,0,0,0,0,0,0,0,0,1
11,5,0,0,0,0,0,1,0,0,3
24,5,0,0,0,0,0,0,0,0,1
8,-10,0,0,0,0,0,0,0,0,0
-13,-2,0,0,0,0,0,0,0,0,0
4,-11,0,0,0,0,1,0,0,0,3
4,-9,0,0,0,0,0,0,0,0,0
-27,12,0,0,0,0,1,0,0,1,1
6,-2,0,0,0,0,0,0,0,0,0
8,13,0,0,0,0,1,1,0,0,3
-2,9,1,0,0,0,0,0,0,0,1
-6,8,0,0,0,0,1,0,0,0,1
1,3,0,0,0,0,0,0,0,0,1
6,9,0,0,0,0,0,0,0,0,1
-9,5,0,0,0,0,0,0,0,0,1
-9,-11,0,1,0,0,1,1,0,0,2
5,-8,0,0,0,0,0,0,0,0,0
-4,2,0,0,0,0,1,0,0,0,1
-13,-5,0,0,0,0,0,0,0,0,0
-3,3,0,0,0,0,0,0,0,0,1
10,-2,0,0,1,0,0,0,0,0,0
-3,6,0,0,0,0,1,0,1,0,1
-7,-8,0,0,0,0,0,0,0,0,0
12,18,1,0,0,0,0,0,0,0,1
-8,5,1,0,0,0,0,0,0,0,1
5,-4,0,0,0,0,0,0,0,0,0
8,-6,0,0,0,0,0,0,0,0,0
19,6,0,0,0,0,0,0,0,0,1
1,6,0,0,0,0,0,0,0,0,1
-2,10,0,0,0,0,0,0,0,0,1
-26,-1,0,0,0,0,0,0,0,0,0
-8,-11,0,0,0,0,0,0,0,0,0
-4,12,0,0,0,0,0,0,0,0,1
8,11,0,0,0,0,0,1,1,0,3
7,12,0,0,0,0,0,0,0,1,1
10,6,0,0,0,0,1,1,0,0,3
-9,-4,0,0,0,0,0,0,0,0,0
-2,0,0,0,0,0,0,0,1,0,0
5,-9,0,0,1,0,0,0,0,0,0
1,-6,0,0,0,0,0,0,0,0,0
-19,7,0,0,0,0,0,0,0,0,1
3,8,0,0,1,0,0,0,0,0,1
-3,3,0,0,0,0,0,0,0,0,1
-26,8,1,0,0,0,0,0,0,0,1
15,-9,0,1,0,0,0,1,0,0,0
17,11,0,0,0,0,0,0,0,1,1
19,8,0,0,0,0,0,0,0,0,1
-14,16,0,0,0,0,0,1,0,0,2
17,5,1,0,0,0,0,1,0,0,3
8,-1,0,0,0,0,0,0,0,0,0
23,16,1,0,0,0,0,0,0,0,1
-14,8,0,0,0,0,0,1,0,0,2
-13,-4,0,0,0,0,0,0,0,0,0
-19,-1,0,0,0,1,0,0,0,0,0
22,3,0,0,0,0,0,1,0,0,3
-5,3,0,0,0,1,0,0,0,0,1
-8,1,0,0,0,0,0,0,0,0,1
-16,-7,0,0,0,0,0,0,0,0,0
2,5,0,0,0,0,0,0,0,1,1
-11,13,0,0,0,0,0,0,0,0,1
13,-8,0,0,1,0,0,0,0,0,0
-20,8,0,0,0,0,0,0,1,0,1
18,-3,0,0,0,0,0,0,0,0,0
-6,11,0,0,0,0,0,0,0,0,1
6,-15,0,0,0,0,0,0,1,0,0
-7,15,1,0,0,0,0,0,0,0,1
2,13,0,0,0,0,0,0,0,0,1
-15,-12,0,0,0,0,0,0,0,0,0
-5,2,0,0,0,0,0,0,0,0,1
26,1,0,0,1,0,0,0,0,0,1
-10,4,0,0,0,0,0,0,0,0,1
3,0,0,0,0,0,0,0,0,0,3
-5,5,0,0,0,0,0,0,0,0,1
-14,-14,0,0,0,0,0,0,0,0,0
-2,-7,0,0,0,0,0,0,0,0,0
11,4,0,0,0,0,1,0,0,0,1
0,0,0,0,0,0,0,0,0,0,0
10,-2,0,0,0,0,0,0,0,0,0
21,6,0,0,0,0,0,0,1,0,1
10,-15,0,1,0,0,0,1,0,0,0
11,-11,0,0,0,0,0,0,0,0,0
2,-3,0,0,0,0,0,0,1,0,0
-12,6,0,0,0,0,0,0,0,0,1
14,-3,0,0,0,0,0,0,0,0,0
4,2,0,0,0,0,0,0,0,0,1
7,8,0,0,0,0,0,1,0,0,3
7,-2,0,0,0,0,0,0,0,1,0
-3,-1,0,0,0,0,0,0,0,0,0
-2,0,0,0,0,0,0,0,0,0,2
11,-8,0,0,0,0,1,1,0,0,3
11,-4,0,0,0,0,0,0,0,0,0
-24,4,0,0,0,0,0,0,0,0,1
10,2,0,0,0,0,0,0,0,0,1
-1,-5,0,0,0,0,0,0,0,0,0
10,8,0,0,0,0,0,0,1,0,1
3,2,0,0,0,0,1,0,0,0,1
-24,-1,0,0,0,0,0,0,1,0,0
-11,10,0,0,0,0,0,0,0,0,1
-2,4,0,0,0,1,0,0,0,0,1
-22,4,0,0,0,0,0,0,0,0,1
-11,14,0,0,0,0,0,0,0,1,1
-13,-6,0,0,0,0,0,0,0,0,0
-23,-3,0,0,0,0,1,0,1,0,1
-10,-6,0,0,0,0,1,0,0,0,2
15,-6,0,0,0,0,1,0,0,1,1
0,-7,0,0,0,0,0,0,0,0,0
-4,8,0,0,0,0,0,0,0,0,1
-4,5,0,0,0,0,0,0,0,0,1
-10,11,0,0,0,0,0,1,1,0,0
0,7,0,0,0,0,0,1,1,0,0
-1,-2,0,0,0,0,0,1,0,1,0
5,-3,0,0,0,0,0,0,0,0,0
9,0,0,0,0,0,0,0,0,0,3
-6,13,0,0,0,0,0,0,0,1,1
-23,7,0,0,0,0,0,0,0,0,1
4,1,0,0,0,0,0,0,0,1,1
17,5,0,0,0,0,0,0,0,0,1
10,2,0,0,0,0,0,0,0,1,1
-5,10,0,0,0,0,0,0,0,0,1
0,-4,0,0,0,0,0,0,0,1,0
-10,-9,0,0,0,0,0,0,0,0,0
-16,-1,0,0,0,0,0,0,0,0,0
25,0,0,0,0,0,0,1,0,0,3
-3,-12,0,0,0,0,0,0,0,0,0
0,-2,0,0,0,0,0,0,0,0,0
-4,10,0,0,0,0,0,0,0,0,1
14,3,0,0,0,0,0,0,0,1,1
-9,0,0,1,0,0,0,0,0,0,2
13,5,0,0,0,0,0,0,0,0,1
-7,17,1,0,0,0,0,1,0,0,2
-15,-5,0,0,0,0,0,0,0,0,0
-15,7,0,0,0,0,0,0,0,0,1
3,4,0,0,0,0,0,0,0,0,1
-18,-2,0,0,0,0,0,0,0,0,0
-27,8,0,0,0,0,0,1,0,0,2
-14,-6,0,0,0,0,0,0,0,0,0
0,-1,0,0,0,0,0,0,0,0,0
-8,8,0,0,0,0,0,1,0,0,2
-6,-3,0,0,0,0,0,0,0,1,0
18,3,0,0,0,0,0,0,0,0,1
6,9,0,0,0,0,1,0,0,0,1
-14,-3,0,0,0,0,0,0,0,0,0
-2,-3,0,0,0,0,1,0,1,0,1
-10,11,0,0,0,0,1,0,0,0,1
-21,-1,0,0,0,0,0,0,0,0,0
-9,-9,0,0,0,1,0,0,0,0,0
-10,-5,0,1,0,0,0,0,0,0,0
6,5,0,0,0,0,0,0,0,0,1
-21,-10,0,0,0,0,0,0,0,0,0
5,15,0,0,0,0,0,0,0,0,1
-12,-13,0,0,0,0,0,0,0,0,0
6,-12,0,1,0,0,0,0,0,0,0
15,5,0,0,0,0,0,0,0,0,1
-11,14,0,0,0,0,1,0,0,0,1
7,2,0,0,0,0,0,0,0,1,1
-14,-17,0,1,0,0,0,1,0,0,0
7,-5,0,0,0,0,0,0,0,0,0
3,-13,0,0,0,0,0,0,0,0,0
14,5,0,0,0,0,0,0,1,0,1
-5,-3,0,0,0,0,0,0,0,0,0
-13,-11,0,0,0,0,0,0,0,0,0
3,2,0,0,0,0,0,0,0,0,1
6,-3,0,0,0,0,0,0,0,0,0
-25,-7,0,0,0,1,0,0,0,0,0
2,8,0,0,0,0,1,0,1,0,1
13,-7,0,0,0,0,0,0,0,0,0
17,-10,0,0,0,0,0,0,0,0,0
1,-10,0,0,0,0,0,1,0,0,0
20,4,0,0,0,0,0,0,0,1,1
17,-12,0,0,0,0,0,0,0,0,0
-18,-8,0,0,0,0,0,0,0,0,0
-3,2,0,0,0,0,0,1,0,0,2
-14,1,0,0,0,0,0,0,0,0,1
-2,3,0,0,0,0,0,0,0,0,1
-16,-4,0,0,0,0,0,0,0,0,0
-8,7,0,0,0,0,0,0,0,0,1
-1,-2,0,0,0,0,0,0,0,0,0
1,-3,0,0,0,0,0,0,0,1,0
6,2,0,0,0,0,0,0,0,0,1
-1,-3,0,0,0,0,1,0,0,0,2
10,-2,0,1,0,0,0,0,0,0,0
4,-4,0,0,0,0,0,0,0,0,0
-15,8,0,0,0,0,0,0,1,0,1
0,0,0,0,1,0,0,0,1,0,0
2,-7,0,1,0,0,0,0,1,0,0
-11,-1,0,0,0,0,1,0,0,0,2
-5,18,1,0,0,0,0,0,0,0,1
8,0,1,0,0,0,0,0,0,0,3
-22,-2,0,1,0,0,0,0,0,0,0
1,-7,0,0,0,0,0,0,1,0,0
5,15,1,0,0,0,0,0,0,0,1
23,-5,0,0,0,0,0,0,0,1,0
10,3,0,0,0,0,0,0,0,0,1
-20,-15,0,0,0,0,0,0,0,0,0
12,-10,0,0,0,0,1,0,0,0,3
-2,-8,0,0,0,0,0,0,0,0,0
10,-11,0,0,0,0,1,0,0,0,3
5,0,0,0,0,0,0,1,0,0,3
5,5,0,0,0,0,0,0,0,0,1
-21,3,0,0,0,1,0,0,0,0,1
-25,-5,0,1,0,0,1,0,0,1,2
-19,12,1,0,0,0,0,0,0,0,1
-2,7,0,0,0,0,0,0,0,0,1
-13,10,0,0,0,0,0,0,0,1,1
3,10,0,0,0,0,1,0,1,0,1
20,8,1,0,0,0,0,0,0,0,1
-9,4,0,0,0,0,0,0,0,0,1
5,-10,0,0,0,0,0,0,0,0,0
-10,7,0,0,0,0,0,0,0,0,1
16,2,0,0,0,0,1,0,0,0,1
7,-8,0,0,0,0,0,0,0,0,0
-2,-7,0,0,0,0,0,0,0,0,0
-3,-17,0,0,0,0,0,0,0,0,0
6,-8,0,0,0,0,0,0,0,0,0
-18,-8,0,0,0,0,0,0,0,0,0
-19,2,0,0,0,0,0,1,0,0,2
-4,18,1,0,0,0,0,0,0,0,1
5,-4,0,0,0,0,0,0,0,0,0
2,2,0,0,0,0,0,0,1,0,1
2,4,0,0,0,0,0,0,1,0,1
6,-3,0,0,0,0,0,0,0,0,0
2,0,0,0,0,0,0,0,0,0,3
-15,-10,0,0,0,0,0,0,0,0,0
1,3,0,0,0,0,0,0,0,0,1
17,1,0,0,0,0,0,0,0,1,1
2,9,1,0,0,0,0,0,0,0,1
-7,-13,0,0,0,0,0,0,1,0,0
-19,-6,0,0,0,0,0,0,0,0,0
21,-6,0,1,0,0,1,0,0,0,3
-25,3,0,0,0,1,0,0,0,0,1
9,12,0,0,0,0,0,0,0,0,1
14,2,0,0,0,0,0,0,0,0,1
11,-1,0,0,0,0,0,0,0,0,0
13,-12,0,0,0,0,0,0,0,0,0
-7,-1,0,0,0,0,0,0,0,1,0
1,-8,0,1,0,0,0,0,0,0,0
13,-3,0,0,0,0,0,0,0,0,0
3,2,0,0,0,0,0,0,0,0,1
-2,1,0,0,0,0,0,0,0,0,1
-8,-2,0,0,0,0,0,0,0,1,0
6,-2,0,0,0,0,0,0,0,0,0
3,-7,0,0,0,0,0,0,0,0,0
23,15,0,0,0,0,0,0,0,0,1
10,-8,0,0,0,0,0,0,0,1,0
5,-7,0,0,0,0,0,0,0,0,0
13,-12,0,0,0,0,0,1,0,0,0
0,-3,0,0,0,0,0,0,0,0,0
9,8,0,0,0,0,0,0,0,0,1
25,1,0,0,0,0,0,0,0,0,1
-8,-6,0,0,0,0,1,0,0,0,2
-18,9,0,0,0,0,0,0,1,0,1
0,-3,0,0,0,0,0,0,0,0,0
-26,-12,0,0,0,0,0,0,0,0,0
17,2,0,0,0,0,0,0,1,0,1
-17,-11,0,0,0,1,0,0,0,0,0
-2,-1,0,0,0,0,0,0,0,0,0
-13,0,0,1,0,0,0,0,0,0,2
7,6,0,0,0,0,0,0,0,0,1
-7,-6,0,0,0,0,0,0,0,0,0
19,2,0,0,0,0,0,0,0,0,1
-25,10,0,0,0,0,0,0,0,0,1
0,2,0,0,0,0,0,0,0,0,1
-17,11,0,0,0,0,0,0,0,1,1
7,3,0,0,0,0,0,0,0,0,1
0,-6,0,0,0,0,0,0,0,0,0
-15,14,0,0,0,0,0,0,0,0,1
7,-1,1,0,0,0,0,0,0,0,3
-4,0,0,0,0,0,0,0,0,1,2
-9,12,0,0,0,0,0,0,0,1,1
10,-6,0,0,0,0,0,0,0,0,0
23,-4,0,0,0,0,1,0,0,0,3
-5,-9,0,0,0,0,0,0,0,0,0
-1,-4,0,0,0,0,0,0,0,0,0
-3,12,0,0,0,1,0,1,0,0,2
-13,5,0,0,0,0,0,0,1,0,1
-22,-8,0,0,0,0,0,0,0,0,0
14,-10,0,0,0,0,0,0,1,0,0
-6,14,0,0,0,0,1,0,0,0,1
4,-6,0,0,0,0,0,0,0,0,0
-14,-2,0,0,0,0,0,0,0,0,0
0,4,0,0,0,0,0,0,0,0,1
-5,6,0,0,0,0,0,0,0,0,1
8,14,0,0,0,0,0,0,0,0,1
-3,1,0,0,0,0,0,0,1,0,1
24,14,0,0,0,0,0,0,0,0,1
-3,-3,0,0,0,0,0,0,0,0,0
11,4,0,0,0,0,1,0,0,0,1
-14,-16,0,0,0,0,0,0,0,0,0
-13,-2,0,0,0,0,0,0,0,0,0
27,1,0,0,1,0,0,0,0,0,1
-8,-6,0,0,0,0,0,0,0,0,0
-6,5,0,0,0,0,0,0,0,0,1
-17,-14,0,1,0,0,1,0,0,1,2
2,1,0,0,0,0,0,0,0,0,1
20,1,0,0,0,0,0,0,0,0,1
19,-14,0,0,0,0,1,0,0,0,3
19,8,0,0,0,0,0,0,0,0,1
17,7,0,0,1,0,0,1,0,0,3
-25,-8,0,0,0,0,0,1,0,0,0
16,3,0,0,1,0,0,0,0,0,1
25,-16,0,0,0,0,0,0,0,0,0
-7,-4,0,0,0,0,0,0,1,0,0
-10,-1,0,0,0,0,0,0,0,0,0
0,8,0,0,0,0,0,0,0,0,1
-15,-13,0,0,0,0,0,0,0,0,0
9,12,0,0,0,0,0,0,0,0,1
13,-5,0,0,0,0,0,0,0,0,0
-1,-2,0,0,0,0,0,0,0,0,0
-8,-2,0,0,0,0,0,0,0,0,0
-2,3,0,0,0,0,0,0,0,0,1
-23,5,0,0,0,0,0,0,0,0,1
3,2,0,0,0,0,0,0,0,0,1
-4,-2,0,0,0,0,0,0,0,0,0
-1,-6,0,0,0,0,0,0,0,0,0
-11,-1,0,0,0,0,0,0,0,0,0
-14,4,0,0,0,1,0,0,0,0,1
1,-5,0,0,0,0,0,0,0,0,0
6,1,0,0,0,0,0,0,0,0,1
2,2,0,0,0,0,0,0,0,0,1
21,15,0,0,0,0,0,0,0,0,1
-23,11,0,0,0,0,0,0,0,0,1
5,-11,0,0,0,0,0,0,0,0,0
11,11,0,0,0,0,0,0,0,0,1
-26,-1,0,0,0,0,1,0,0,0,2
0,13,0,0,0,0,0,0,0,0,1
22,1,0,0,0,0,0,0,0,0,1
-16,-8,0,0,0,0,0,0,1,0,0
8,-3,0,0,0,0,0,0,0,0,0
8,-13,0,0,0,0,0,0,0,1,0
19,-9,0,0,0,0,0,1,0,0,0
-6,-15,0,1,0,0,0,0,1,1,0
11,14,0,0,0,0,0,0,0,0,1
-8,2,0,0,0,0,0,0,0,1,1
-7,4,0,0,0,0,0,0,0,0,1
-3,-9,0,1,0,0,0,0,0,0,0
14,-17,0,0,0,0,0,0,0,0,0
-14,5,0,0,0,0,0,1,0,0,2
17,4,0,0,0,0,0,0,1,0,1
-9,-1,0,0,0,0,0,0,0,0,0
-1,5,0,0,0,0,1,0,0,0,1
2,3,0,0,0,0,0,0,0,0,1
-12,-2,0,0,0,0,0,0,1,0,0
2,-13,0,0,0,0,0,0,0,0,0
-7,16,0,0,0,0,1,0,0,0,1
-5,12,0,0,0,0,1,0,0,0,1
-3,2,0,0,0,0,0,0,0,0,1
7,-2,0,0,0,0,0,0,0,0,0
9,0,0,0,0,0,0,0,0,0,3
-5,-4,0,0,0,0,0,0,0,0,0
2,-8,0,0,0,0,0,0,0,0,0
14,-3,0,0,0,0,0,0,0,0,0
5,4,0,0,0,0,0,0,0,0,1
-2,-2,0,0,0,0,1,0,0,0,2
19,-9,0,0,1,0,0,0,1,0,0
2,-1,0,0,0,0,0,0,0,0,0
13,-2,0,0,0,0,0,0,0,0,0
-14,-14,0,1,0,0,0,0,0,0,0
9,5,0,0,0,0,0,0,1,0,1
1,-1,0,0,0,0,0,0,0,0,0
9,-11,0,0,0,0,1,0,0,0,3
1,-16,0,0,0,0,0,0,0,0,0
-13,3,0,0,0,0,0,0,0,0,1
-7,9,0,0,0,0,0,0,0,0,1
-5,-6,0,0,0,0,0,0,0,0,0
1,7,1,0,0,0,0,0,0,0,1
-12,-7,0,0,0,0,0,1,1,1,0
-5,-9,0,0,0,0,0,0,1,0,0
16,-5,0,0,0,0,0,0,0,0,0
0,5,0,0,0,0,0,0,0,0,1
10,-2,0,0,0,0,0,0,0,0,0
-5,-6,0,0,0,0,0,0,0,0,0
8,-4,0,0,0,0,0,0,0,0,0
3,-9,0,1,0,0,0,0,0,0,0
21,1,0,0,0,0,0,0,0,0,1
4,9,0,0,0,0,1,0,1,1,1
7,15,0,0,0,0,0,0,0,0,1
2,8,0,0,0,0,0,0,0,0,1
9,12,0,0,0,0,0,0,0,0,1
-8,-14,0,0,0,0,0,0,0,1,0
8,-1,1,0,0,0,0,0,0,0,3
-9,1,0,0,0,1,0,0,0,0,1
7,-6,0,0,0,0,0,0,1,0,0
-1,2,0,0,0,0,1,0,0,0,1
5,-1,0,0,0,0,0,0,0,0,0
